1119.59	343.98	636.954	634.924
814.25	0.329895	396.657	316.547
404.726	334.209	634.817	634.905
1118.15	341.91	905.83	0.105392
582.483	408.302	318.862	1.37811
957.137	218.206	579.342	470.51
1279.34	330.143	1093.7	360.12
427.28	151.831	335.773	0.137215
899.922	127.89	521.829	393.757
929.558	172.816	548.626	433.922
517.015	500.417	420.003	499.519
1094.73	11.6926	1026.02	72.0266
78.6068	342.018	-0.178253	325.857
1034.71	179.478	1096.95	144.904
10.8075	197.062	8.58484	261.986
230.655	200.683	70.2636	120.329
1075.09	583.78	1136.19	576.639
350.485	263.597	366.55	322.851
1045.98	470.939	1049.79	532.013
117.739	306.419	0.405251	284.794
871.972	80.3277	490.59	355.823
371.274	330.252	379.258	384.962
159.834	208.441	107.4	223.974
987.091	260.661	605.617	508.962
1039.88	347.806	659.577	581.949
1041.6	346.618	842.412	33.7386
993.564	373.283	795.667	67.8488
1014.49	304.197	635.263	544.413
840.705	34.6	462.726	314.631
903.832	429.113	706.694	136.206
949.269	403.174	750.256	102.163
818.841	482.819	621.438	200.398
860.325	455.771	662.286	167.107
722.294	430.79	578.908	229.351
736.11	531.915	538.184	258.584
220.533	127.337	182.795	97.0113
657.466	580.393	354.055	169.742
698.171	558.148	587.193	408.104
463.125	415.852	455.638	460.108
1213.29	88.5828	1226.61	129.804
1034.89	592.445	942.725	577.409
195.902	81.2773	183.357	41.1397
1279.18	128.627	1226.89	132.058
165.83	255.735	192.148	226.017
777.042	612.862	739.223	601.271
1149.93	90.1268	1174.68	59.7408
25.9252	265.253	63.2177	276.263
316.169	198.826	277.954	193.319
383.696	365.816	403.636	332.78
123.888	242.537	160.666	233.623
105.858	226.357	87.8416	258.348
138.582	100.568	109.75	79.3401
681.949	33.71	687.195	68.9709
1116.73	140.631	1151	133.993
93.8473	275.023	120.143	297.836
454.53	463.118	421.121	471.484
1084.12	268.987	1083.71	234.991
213.639	65.3666	189.941	42.0604
815.964	616.505	783.982	615.736
1247.85	139.784	1278.97	142.327
1049.99	533.773	1081	534.102
191.918	208.419	161.001	210.023
1197.81	60.599	1211.28	87.8621
721.743	0.550906	692.767	5.68173
562.99	547.872	534.01	550.128
60.152	30.8416	81.0919	50.9458
290.069	140.001	290.398	111.016
141.694	0.0942059	149.98	27.0062
139.455	266.143	164.47	256.18
281.296	136.062	282.554	109.978
1080.65	234.084	1057	243.006
169.928	237.324	144.893	240.003
282.012	98.2556	159.011	97.097
277.006	617.08	253.053	618.756
164.906	249.272	141.903	252.253
686.705	13.9583	685.963	36.9988
99.0665	47.8795	79.4259	37.0403
144.994	247.315	166.992	247.12
699.23	606.734	678.392	613.253
291.747	211.931	311.892	217.399
677.424	25.1919	685.929	6.42111
120.087	306.328	125.921	286.976
