672.918	698.865	1019.78	330.731
745.594	172.428	410.77	409.675
412.836	417.152	670.934	697.061
1020.85	327.48	746.902	174.175
1279.2	329.096	997.646	378.391
409.78	123.132	336.498	1.30206
1032.36	180.848	1097.28	144.711
1084.48	276.378	1014.9	298.694
135.887	153.356	68.7534	119.284
65.9971	338.014	0.0461006	324.77
1088.23	339.933	1082.75	233.965
1200.46	63.7944	1225.12	119.504
152.026	220.415	91.885	224.148
463.972	314.333	445.851	367.291
688.052	613.946	471.831	400.171
40.8655	30.237	1.78596	-0.290243
1278.93	124.285	1118.67	138.56
925.223	318.192	653.894	575.883
437.026	502.048	484.996	500.849
1020.09	366.565	1067	359.003
1108.18	1.21733	1071.78	31.735
1081.02	234.056	1037.32	250.835
853.765	278.727	583.178	510.038
887.566	298.632	617.494	541.549
795.144	506.819	570.881	325.897
762.867	541.335	542.721	352.327
73.0318	300.295	118.938	302.368
821.528	259.655	551.42	479.773
828.272	475.964	602.8	304.555
855.888	444.158	634.063	284.919
765.078	540.077	961.149	341.147
793.812	239.421	524.649	449.549
912.835	389.712	688.062	243.911
1236.97	139.41	1278.99	142.215
651.233	507.745	505.263	373.603
884.533	415.686	664.489	265.749
354.138	288.96	365.739	328.785
962.366	339.379	738.667	207.561
760.264	225.349	497.445	422.59
737.361	206.089	473.067	397.093
937.345	363.064	713.891	224.756
110.714	16.3362	138.809	40.2242
1009.91	294.741	1044.47	282.298
663.29	93.0289	664.712	128.012
372.857	325.998	372.343	359.975
669.229	134.379	702.151	128.911
88.6225	43.3687	65.4211	19.6121
1147.97	115.156	1153.21	82.7103
156.746	258.813	179.192	238.209
1157.98	79.9859	1177.17	57.2969
329.765	15.1521	345.91	40.0585
185.05	40.6627	194.044	68.6647
1017.44	365.172	1009.77	295.897
119.235	299.704	129.615	272.851
178.342	230.25	153.501	218.904
447.601	368.726	462.991	346.307
909.087	1.06161	893.654	22.7535
131.895	270.812	154.963	257.934
1034.92	249.059	1032.47	183.02
705.842	152.909	704.616	128.019
86.6353	228.701	71.2884	247.417
107.369	270.553	88.7111	255.139
891.909	107.919	907.915	89.9242
1279.03	130.557	1229	133.231
373.812	361.963	397.094	366.518
415.225	378.825	400.833	360.351
993.658	387.968	992.541	364.925
110.069	260.96	110.929	283.965
84.6795	50.3609	101.136	64.9733
673.42	151.764	690.949	165.068
291.74	211.987	312.857	217.543
1100.42	151.747	1117.92	141.851
