768.208	45.953	374.802	343.738
604.31	616.349	875.79	328.802
600.761	616.202	373.219	345.657
879.348	327.076	770.068	49.3666
1279.38	329.194	997.716	378.287
320.371	0.400978	425.978	166.014
426.888	151.067	335.745	0.1539
814.179	137.125	909.037	1.02591
419.992	500.997	500.003	501.669
346.055	262.705	366.787	336.78
188.901	219.306	118.447	196.612
980.745	402.011	983.873	475.963
1084.12	276.252	920.389	328.338
43.7126	237.268	18.4263	304.536
1035.86	178.755	1097.32	144.774
876.851	55.8944	916.278	0.19656
1017.31	366.185	1009.69	297.81
1034.99	249	1032.3	182.028
231.551	200.939	73.1769	121.543
11.1107	198.037	8.98155	261.966
1076.07	583.622	1137.08	576.715
1088.71	339.959	1082.82	230.018
1199.57	62.7419	1224.36	117.385
1040.04	398.406	982.107	404.088
984.995	438.701	1041	437.721
220.567	127.291	182.759	97.0511
746.989	103.987	451.983	335.978
1021	367.012	1068	359.029
640.313	126.078	643.102	78.9469
715.883	595.28	646.015	590.5
763.96	140.153	479.879	376.07
677.36	500.771	528.087	276.248
621.174	559.864	450.029	337.734
83.1637	283.953	81.3556	238.986
567.332	414.763	491.951	309.033
777.653	177.608	509.661	410.603
793.981	210.068	533.892	445.994
69.3706	201.49	42.0263	235.21
117.002	197.73	74.012	197.406
730.086	446.951	598.583	220.812
162.683	257.585	189.908	225.778
704.536	473.664	565.321	249.801
723.89	365.058	632.321	196.827
799.231	294.213	581.403	507.405
195.461	81.033	183.671	41.0582
801.193	371.897	693.71	149.14
603.137	94.7414	629.072	124.938
604.574	533.57	832.612	303.616
1279.2	128.628	1228.96	132.21
807.757	242.642	561.087	475.093
622.776	561.758	845.67	330.641
824.396	351.748	721.344	123.733
316.171	198.835	278.109	193.257
778.553	396.7	664.313	173.349
845.411	328.82	748.738	103.688
88.927	252.01	88.5464	289.016
129.301	275.87	160.664	256.458
1007.56	295.803	1042.09	283.238
1279.19	536.653	1223.08	528.301
1070.93	382.003	1037.97	383.236
38.8224	305.911	70.9465	300.672
1246.86	139.529	1278.96	142.395
1101.93	150.86	1130.36	135.787
970.636	386.036	940.494	375.44
962.464	345.958	963.362	376.99
278.988	616.873	63.0568	635.778
119.033	305.756	129.434	277.789
1158.02	80.016	1177.23	57.3479
131.551	95.6063	6.5166	0.631329
60.1476	30.8467	81.0566	50.9797
1110	592.099	1081.02	592.834
-0.0513592	329.33	27.8941	333.68
635.757	11.4608	652.012	34.279
1150.06	109.121	1153.06	82.7791
1106.02	571.276	1132.08	568.936
588.878	34.9295	601.882	12.3559
634.982	19.8464	609.988	20.231
181.01	97.7666	157.013	96.7144
940.18	349.098	941.436	322.949
290.642	211.193	311.832	217.558
889.249	259.104	910.291	264.955
164.43	181.833	111.276	141.658
74.9474	334.468	53.9547	336.542
355.329	168.79	366.68	186.565
