416.449	223.758	674.831	703.553
845.075	39.1789	413.416	219.602
675.558	703.771	963.386	366.182
961.323	364.236	847.681	38.4136
824.121	478.949	687.134	155.362
1279.35	329.042	994.252	378.971
844.466	129.827	542.169	300.299
859.643	172.451	573.973	357.958
93.8247	1.20273	157.083	55.9045
454.023	463.416	479.377	354.245
1083.8	276.385	1013.98	298.952
1035.8	178.64	1097.33	144.788
347.681	263.535	366.341	330.906
232.267	201.559	73.2236	121.436
701.348	614.825	511.046	238.478
1034.89	249.041	1032.41	182.022
876.8	55.858	915.532	1.37815
1017.47	365.176	1009.55	295.927
11.0332	198.033	8.90719	263.965
1088.35	339.919	1082.71	232.973
1045.96	470.941	1049.7	531.957
737.652	579.22	563.225	216.892
1075.08	583.703	1135.12	577.062
1199.72	62.6756	1224.36	117.388
768.258	541.879	608.055	192.431
173.979	210.859	116.98	211.9
55.1389	337.298	-0.382946	327.087
798.561	512.329	650.061	174.973
830.569	86.0534	513.099	237.21
876.721	211.97	600.866	415.19
55.009	302.252	106.002	302.864
888.642	253.573	629.687	467.621
816.212	372.482	721.443	140.819
903.135	292.157	654.162	520.176
650.217	49.7346	684.14	85.8688
693.837	81.0302	694.642	31.9941
702.6	616.546	931.239	365.222
507.98	498.961	460	497.98
1021.12	366.736	1067.99	358.912
680.885	567.887	918.86	327.849
1081.02	234.056	1037.26	250.682
894.34	406.492	781.163	111.941
872.013	426.996	754.158	129.333
201.231	150.672	120.16	92.7771
913.074	381.975	807.243	97.6415
1234.94	128.172	1279	124.944
43.1807	293.834	0.259764	287.304
932.478	363.826	831.692	88.1197
165.748	258.65	192.697	227.605
175.99	30.0776	148.473	0.558635
76.8032	241.655	65.7763	279.936
374.276	359.302	413.018	351.085
1239.96	139.523	1278.99	142.174
194.378	77.4783	183.384	40.1883
1152.68	85.7176	1178.49	56.6562
316.173	198.763	278.08	193.427
212.117	119.844	181.784	96.9608
1009.88	294.664	1044.45	282.247
154.24	246.033	118.811	259.882
107.171	297.023	111.866	262.116
980.97	403.001	982.307	437.988
133.414	274.992	163.661	257.417
373.143	324.005	372.035	356.968
977.889	584.543	945.796	577.999
1101.93	150.86	1130.36	135.787
121.313	306.516	133.054	276.628
98.202	217.321	78.4486	240.531
638.844	0.0137177	641.484	30.0454
87.2864	43.6108	68.8789	22.1036
450.721	463.427	425.795	475.579
1084.76	573.996	1057.88	580.52
1228.97	132.641	1256	133.929
1020.14	448.826	1039.77	464.295
113.138	278.03	114.017	302.999
671.182	31.8161	694.154	26.6922
130.526	257.725	119.004	277.582
1257.97	131.606	1279.01	130.123
291.747	211.931	311.892	217.399
1147.29	115.078	1152.73	95.2008
59.8639	283.383	50.2325	301.126
