722.153	73.2606	323.355	306.9
902.057	338.962	724.088	72.2737
903.637	340.668	582.966	648.005
581.529	647.593	322.867	309.865
1279.25	329.412	999.466	377.899
587.692	409.197	318.354	2.7471
650.181	415.87	520.145	235.898
94.4819	1.45172	157.299	56.6597
78.5707	343.078	-0.365364	326.77
1106.72	1.67438	1048.88	51.8614
751.553	185.353	538.124	333.182
1032.3	180.733	1097.28	144.709
1084.39	276.119	1014.9	298.703
1017.28	365.546	1009.96	297.787
1035.16	248.993	1032.21	183.035
232.208	201.669	74.8784	122.175
816.237	134.165	908.836	0.884911
1046.06	470.937	1049.71	532.017
1088.2	339.932	1082.9	236.011
1075.08	583.714	1135.1	576.921
1199.66	62.7006	1224.09	116.506
1082.48	233.612	1037.26	250.683
603.159	577.882	399.812	307.883
728.359	152.552	429.532	347.818
708.624	118.375	401.153	306.253
584.169	474.146	443.154	283.893
1021.09	366.564	1067	358.995
1232.95	128.379	1278.99	124.86
774.982	216.309	489.768	427.05
816.118	282.142	547.426	504.517
730.573	458.609	556.492	214.366
859.069	344.081	604.627	578.681
167.844	208.055	123.888	215.323
796.229	249.001	520.688	464.603
766.368	319.741	653.176	154.883
839.888	311.695	578.762	539.727
670.085	514.936	593.824	411.13
163.756	259.654	191.161	228.005
787.262	410.239	622.323	173.472
758.976	433.016	589.083	192.237
71.9215	286.402	17.1054	278.242
122.571	214.685	84.393	227.139
1152.66	85.6955	1178.41	56.59
836.029	361.982	681.72	135.865
194.253	77.4926	184.012	41.1782
316.291	199.028	280.048	193.672
860.691	342.535	709.664	120.23
599.696	35.0659	596.295	71.0279
427.995	501.323	463.985	501.92
131.564	277.283	161.906	258.845
1007.58	295.854	1040.89	283.693
78.7596	233.657	69.9037	265.697
1246.02	139.731	1278.98	142.269
1118.78	139.759	1148.9	134.427
936.59	263.072	962.349	279.452
1050.99	533.673	1081	534.133
604.215	97.8549	626.068	117.927
120.408	307.504	129.903	280.965
635.969	23.2841	607.935	24.5132
970.847	583.636	943.731	577.12
131.254	251.135	110.318	269.211
60.2887	30.7109	79.8019	50.1984
29.8171	18.2426	8.09928	1.86833
905.51	281.35	926.595	265.463
1018.88	448.148	1039.73	464.353
1227.97	132.482	1254	133.961
1043.99	390.598	1069.99	389.773
90.0136	634.333	65.0147	635.358
87.2363	43.6422	71.2492	24.6314
993.129	389.999	993.111	366
119.593	254.003	141.601	245.022
282.014	98.2103	259.004	97.7901
78	302.917	101	302.917
645.021	22.5609	654.051	43.548
902.301	304.927	904.591	282.854
291.757	211.873	313.055	217.802
348.071	264.662	354.445	284.86
1257.97	131.626	1279	130.013
191.282	215.025	171.227	209.217
1147.32	115.084	1152.62	95.1647
997.407	462.447	1011.4	447.439
1100.48	151.856	1117.99	141.983
