922.007	33.0115	454.153	325.647
1047.81	369.151	662.737	619.147
1049.77	358.09	923.983	31.6193
1279.49	330.098	1051.64	365.694
686.147	569.196	318.088	1.23956
660.652	617.249	454.212	328.55
426.853	151.089	335.742	0.155807
1108.33	0.386524	1009.8	85.7672
517.016	500.532	438.012	499.636
1035.11	179.205	1096.95	144.916
1034.8	249.045	1032.26	181.028
232.193	201.718	73.2227	121.439
1171.2	446.984	1176.31	511.055
10.9366	197.06	8.96926	260.999
51.283	39.4053	2.14801	-0.646934
1088.8	339.95	1083.12	236.023
354.771	289.788	371.085	348.977
1045.95	470.942	1049.64	531.961
1084.56	275.64	1027.13	294.41
1075.08	583.74	1135.11	577.025
58.2623	337.794	-0.168699	325.798
450.531	353.602	415.87	307.348
985.994	438.66	1041	437.733
56.7118	296.585	0.465878	284.723
404.474	367.969	457.087	354.334
885.151	44.1066	916.249	0.176315
1208.5	78.4558	1226.33	127.517
70.8857	135.192	0.192841	93.6772
373.014	349.891	378.196	397.979
134.91	272.839	176.766	249.367
388.119	263.357	411.597	304.232
890.344	96.9451	526.693	325.51
1082.38	233.372	1038.94	249.855
900.679	432.657	770.995	171.976
906.136	141.216	634.316	313.49
925.123	181.603	577.295	403.896
795.766	500.559	649.133	248.337
864.727	453.144	730.857	197.55
1002.2	362.91	890.744	99.1084
758.885	521.067	608.252	274.451
830.844	477.649	690.81	224.105
725.27	547.209	568.127	302.919
968.305	385.849	851.132	122.383
933.998	407.995	812.021	148.995
883.688	307.525	626.799	473.687
380.969	327.015	361.971	288.521
868.009	268.534	681.1	389.151
973.754	296.153	647.573	507.889
160.998	209.026	119.067	205.259
57.008	302.26	98.9922	302.717
196.195	82.1715	183.41	41.1297
986.888	332.832	671.219	538.32
981.203	414.949	982.892	455.005
1003.78	365.193	689.615	569.956
1149.98	90.173	1174.66	59.7263
1279.18	128.512	1224.91	132.296
143.186	103.159	111.888	81.1599
316.165	198.899	278.951	193.329
1111.54	143.235	1147.71	133.877
1038.03	398.259	1001.96	402.661
726.12	34.2119	691.318	28.9105
114.707	373.941	111.072	242.012
397.654	311.547	410.384	342.844
672.657	98.3067	680.113	130.974
489.414	470.046	458.505	482.277
884.029	37.0209	864.923	63.9454
99.5921	213.641	78.0214	238.138
121.674	303.879	132.908	273.595
1247.86	139.692	1278.97	142.355
384.421	259.458	162.322	207.701
729.179	22.463	741.424	49.3516
177.404	247.286	194.037	223.732
94.0952	632.991	66.0656	635.683
10.7798	228.783	37.8851	236.409
1109	592.069	1081.02	592.689
80.2723	242.394	72.2288	268.38
75.2317	204.023	72.5561	230.956
398.683	302.779	412.31	325.817
672.25	41.3235	689.828	21.845
1147.47	117.677	1152.86	92.1808
504.513	402.832	496.059	427.365
617.657	611.406	592.679	605.316
1255.07	534.482	1279.04	537.693
603.981	601.843	627.991	602.397
993.007	473.004	1004.88	452.358
670.829	81.7122	684.711	33.638
623.913	589.335	600.915	592.354
1021.86	450.171	1039.65	464.438
162.982	61.0223	180.709	75.3596
1043.6	280.103	1063.98	270.946
291.74	211.987	312.857	217.543
355.319	168.794	367.052	186.966
198.811	127.232	182.344	113.804
1219.06	594.284	1197.95	592.612
699.103	97.9292	720.066	95.5974
141.761	0.0709696	147.714	20.0852
119.927	251.763	115.484	271.886
1199.93	89.3048	1212.22	105.833
25.792	310.936	5.88548	306.516
